source_file,p1,p2,rg,se,z,p,h2_obs,h2_obs_se,h2_int,h2_int_se,gcov_int,gcov_int_se
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/neut_drink_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/neut_int.neut_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/drink_int.drink_int.sumstats.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/neut_eos_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/neut_int.neut_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/eos_int.eos_int.sumstats.gz,NA,NA,NA,NA,0.2431,0.769,0.9983,0.0187,0.1874,0.0101
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/neut_glucose_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/neut_int.neut_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/glucose_int.glucose_int.sumstats.gz,NA,NA,NA,NA,0.0051,0.47,1.0086,0.0136,0.0745,0.0106
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/neut_hb_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/neut_int.neut_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/hb_int.hb_int.sumstats.gz,NA,NA,NA,NA,0.2042,0.5233,0.9988,0.013,0.1275,0.0096
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/neut_hdl_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/neut_int.neut_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/hdl_int.hdl_int.sumstats.gz,NA,NA,NA,NA,-0.4632,0.4337,1.0215,0.0125,-0.1796,0.0106
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/neut_height_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/neut_int.neut_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/height_int.height_int.sumstats.gz,NA,NA,NA,NA,0.3614,0.5811,0.9933,0.015,-0.0603,0.0093
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/neut_ldl_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/neut_int.neut_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/ldl_int.ldl_int.sumstats.gz,NA,NA,NA,NA,-0.2165,0.4622,1.0063,0.0155,0.0347,0.0094
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/neut_mono_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/neut_int.neut_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/mono_int.mono_int.sumstats.gz,NA,NA,NA,NA,0.1729,0.5328,1.0104,0.0139,0.5975,0.0105
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/neut_plt_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/neut_int.neut_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/plt_int.plt_int.sumstats.gz,NA,NA,NA,NA,0.4666,0.5916,1.0,0.0142,0.3477,0.01
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/neut_rbc_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/neut_int.neut_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/rbc_int.rbc_int.sumstats.gz,NA,NA,NA,NA,-2.9982,16.836,1.061,0.4035,0.1856,0.0097
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/neut_sbp_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/neut_int.neut_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/sbp_int.sbp_int.sumstats.gz,NA,NA,NA,NA,1.105,0.446,0.9865,0.0129,0.1213,0.0089
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/neut_smoke_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/neut_int.neut_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/smoke_int.smoke_int.sumstats.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/neut_triglycerides_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/neut_int.neut_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/triglycerides_int.triglycerides_int.sumstats.gz,NA,NA,NA,NA,0.5145,0.4428,1.0016,0.0126,0.2139,0.0095
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/neut_wbc_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/neut_int.neut_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/wbc_int.wbc_int.sumstats.gz,NA,NA,NA,NA,-0.9144,0.5375,1.0344,0.0121,0.9289,0.0111
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/plt_alt_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/plt_int.plt_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/alt_int.alt_int.sumstats.gz,NA,NA,NA,NA,-1.029,0.5813,1.0274,0.0133,0.0704,0.0095
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/plt_creatinine_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/plt_int.plt_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/creatinine_int.creatinine_int.sumstats.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/plt_glucose_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/plt_int.plt_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/glucose_int.glucose_int.sumstats.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/plt_hb_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/plt_int.plt_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/hb_int.hb_int.sumstats.gz,-0.3065,1.4451,-0.2121,0.832,0.2042,0.5233,0.9988,0.013,-0.0439,0.0101
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/plt_hdl_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/plt_int.plt_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/hdl_int.hdl_int.sumstats.gz,NA,NA,NA,NA,-0.4632,0.4337,1.0215,0.0125,-0.0974,0.0095
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/plt_sbp_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/plt_int.plt_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/sbp_int.sbp_int.sumstats.gz,0.1325,0.4905,0.2702,0.787,1.105,0.446,0.9865,0.0129,0.0872,0.0097
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/plt_wbc_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/plt_int.plt_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/wbc_int.wbc_int.sumstats.gz,NA,NA,NA,NA,-0.9144,0.5375,1.0344,0.0121,0.4014,0.01
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/pulse_alt_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/pulse_int.pulse_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/alt_int.alt_int.sumstats.gz,NA,NA,NA,NA,-1.029,0.5813,1.0274,0.0133,0.0547,0.0102
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/pulse_ast_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/pulse_int.pulse_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/ast_int.ast_int.sumstats.gz,NA,NA,NA,NA,-0.8224,0.5602,1.016,0.0134,0.0252,0.0101
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/pulse_bmi_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/pulse_int.pulse_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/bmi_int.bmi_int.sumstats.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/pulse_bun_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/pulse_int.pulse_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/bun_int.bun_int.sumstats.gz,-0.7238,2.1656,-0.3342,0.7382,0.2288,0.531,1.0066,0.0132,-0.0664,0.0108
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/pulse_cholesterol_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/pulse_int.pulse_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/cholesterol_int.cholesterol_int.sumstats.gz,NA,NA,NA,NA,-0.3128,0.4189,1.0084,0.0131,-0.0004,0.0089
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/pulse_creatinine_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/pulse_int.pulse_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/creatinine_int.creatinine_int.sumstats.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/pulse_dbp_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/pulse_int.pulse_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/dbp_int.dbp_int.sumstats.gz,0.1233,0.6297,0.1959,0.8447,0.8552,0.4356,0.9885,0.0124,0.119,0.0108
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/pulse_drink_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/pulse_int.pulse_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/drink_int.drink_int.sumstats.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/pulse_eos_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/pulse_int.pulse_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/eos_int.eos_int.sumstats.gz,0.3159,1.9784,0.1597,0.8731,0.2431,0.769,0.9983,0.0187,0.0301,0.0111
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/pulse_ggt_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/pulse_int.pulse_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/ggt_int.ggt_int.sumstats.gz,NA,NA,NA,NA,-0.9856,0.6272,1.0264,0.0149,0.0737,0.0096
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/pulse_glucose_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/pulse_int.pulse_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/glucose_int.glucose_int.sumstats.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/pulse_hb_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/pulse_int.pulse_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/hb_int.hb_int.sumstats.gz,1.1139,2.4417,0.4562,0.6483,0.2042,0.5233,0.9988,0.013,0.0336,0.0102
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/pulse_hdl_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/pulse_int.pulse_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/hdl_int.hdl_int.sumstats.gz,NA,NA,NA,NA,-0.4632,0.4337,1.0215,0.0125,-0.0191,0.0105
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/pulse_height_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/pulse_int.pulse_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/height_int.height_int.sumstats.gz,0.4465,1.0686,0.4179,0.6761,0.3614,0.5811,0.9933,0.015,-0.0335,0.009
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/pulse_ldl_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/pulse_int.pulse_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/ldl_int.ldl_int.sumstats.gz,NA,NA,NA,NA,-0.2165,0.4622,1.0063,0.0155,0.0144,0.0087
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/pulse_lymph_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/pulse_int.pulse_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/lymph_int.lymph_int.sumstats.gz,NA,NA,NA,NA,-0.0215,0.5302,1.0203,0.0129,0.0977,0.0103
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/pulse_mono_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/pulse_int.pulse_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/mono_int.mono_int.sumstats.gz,0.363,2.0124,0.1804,0.8568,0.1729,0.5328,1.0104,0.0139,0.0814,0.0104
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/pulse_neut_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/pulse_int.pulse_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/neut_int.neut_int.sumstats.gz,NA,NA,NA,NA,-0.7117,0.543,1.028,0.0122,0.0774,0.0105
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/pulse_plt_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/pulse_int.pulse_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/plt_int.plt_int.sumstats.gz,0.8063,1.2299,0.6556,0.5121,0.4666,0.5916,1.0,0.0142,0.0654,0.0096
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/pulse_sbp_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/pulse_int.pulse_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/sbp_int.sbp_int.sumstats.gz,-0.1649,0.6482,-0.2545,0.7991,1.105,0.446,0.9865,0.0129,0.1259,0.01
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/pulse_smoke_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/pulse_int.pulse_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/smoke_int.smoke_int.sumstats.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/pulse_triglycerides_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/pulse_int.pulse_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/triglycerides_int.triglycerides_int.sumstats.gz,0.5609,0.9195,0.6101,0.5418,0.5145,0.4428,1.0016,0.0126,0.0605,0.0094
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/pulse_ua_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/pulse_int.pulse_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/ua_int.ua_int.sumstats.gz,NA,NA,NA,NA,-0.3896,0.5124,1.0175,0.0154,0.0119,0.011
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/pulse_waist_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/pulse_int.pulse_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/waist_int.waist_int.sumstats.gz,1.4843,1.8933,0.784,0.4331,0.5638,0.6385,0.9971,0.0142,0.0101,0.0087
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/pulse_wbc_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/pulse_int.pulse_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/wbc_int.wbc_int.sumstats.gz,NA,NA,NA,NA,-0.9144,0.5375,1.0344,0.0121,0.1085,0.0113
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/rbc_alt_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/rbc_int.rbc_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/alt_int.alt_int.sumstats.gz,NA,NA,NA,NA,-1.029,0.5813,1.0274,0.0133,0.1952,0.0091
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/rbc_creatinine_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/rbc_int.rbc_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/creatinine_int.creatinine_int.sumstats.gz,NA,NA,NA,NA,0.0621,0.5271,1.0078,0.0149,0.0652,0.0091
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/rbc_dbp_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/rbc_int.rbc_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/dbp_int.dbp_int.sumstats.gz,NA,NA,NA,NA,0.8552,0.4356,0.9885,0.0124,0.183,0.0094
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/rbc_drink_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/rbc_int.rbc_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/drink_int.drink_int.sumstats.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/rbc_eos_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/rbc_int.rbc_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/eos_int.eos_int.sumstats.gz,NA,NA,NA,NA,0.2431,0.769,0.9983,0.0187,0.0889,0.0094
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/rbc_glucose_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/rbc_int.rbc_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/glucose_int.glucose_int.sumstats.gz,NA,NA,NA,NA,0.0051,0.47,1.0086,0.0136,0.0868,0.01
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/rbc_hb_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/rbc_int.rbc_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/hb_int.hb_int.sumstats.gz,NA,NA,NA,NA,0.2042,0.5233,0.9988,0.013,0.6661,0.0115
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/rbc_hdl_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/rbc_int.rbc_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/hdl_int.hdl_int.sumstats.gz,NA,NA,NA,NA,-0.4632,0.4337,1.0215,0.0125,-0.0989,0.0102
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/rbc_height_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/rbc_int.rbc_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/height_int.height_int.sumstats.gz,NA,NA,NA,NA,0.3614,0.5811,0.9933,0.015,-0.0262,0.0088
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/rbc_ldl_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/rbc_int.rbc_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/ldl_int.ldl_int.sumstats.gz,NA,NA,NA,NA,-0.2165,0.4622,1.0063,0.0155,0.1247,0.0098
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/rbc_mono_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/rbc_int.rbc_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/mono_int.mono_int.sumstats.gz,NA,NA,NA,NA,0.1729,0.5328,1.0104,0.0139,0.1186,0.0101
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/rbc_plt_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/rbc_int.rbc_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/plt_int.plt_int.sumstats.gz,NA,NA,NA,NA,0.4666,0.5916,1.0,0.0142,0.0853,0.0095
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/rbc_sbp_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/rbc_int.rbc_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/sbp_int.sbp_int.sumstats.gz,NA,NA,NA,NA,1.105,0.446,0.9865,0.0129,0.1491,0.0094
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/rbc_smoke_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/rbc_int.rbc_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/smoke_int.smoke_int.sumstats.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/rbc_wbc_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/rbc_int.rbc_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/wbc_int.wbc_int.sumstats.gz,NA,NA,NA,NA,-0.9144,0.5375,1.0344,0.0121,0.1954,0.0094
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/sbp_alt_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/sbp_int.sbp_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/alt_int.alt_int.sumstats.gz,NA,NA,NA,NA,-1.029,0.5813,1.0274,0.0133,0.1074,0.0101
/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/corr/sbp_creatinine_corr.log,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/sbp_int.sbp_int.sumstats.gz,/data1/jiapl_group/lishuhua/project/PRS_benchmark/real_data/CAS/gwas/munged/creatinine_int.creatinine_int.sumstats.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
